GeneID,GeneName
ENSMZEG00005026212,NA
ENSMZEG00005026215,NA
ENSMZEG00005026217,KLHL10
ENSMZEG00005026218,NA
ENSMZEG00005026219,NA
ENSMZEG00005026228,NA
ENSMZEG00005026229,NA
ENSMZEG00005026232,NA
ENSMZEG00005026233,NA
ENSMZEG00005026235,CELA1
ENSMZEG00005026238,gls2b
ENSMZEG00005003414,rdh5
ENSMZEG00005003438,bloc1s1
ENSMZEG00005003486,itcha
ENSMZEG00005009218,sec24b
ENSMZEG00005009273,TSTD2
ENSMZEG00005009290,NCBP1
ENSMZEG00005009322,NA
ENSMZEG00005009331,NA
ENSMZEG00005009585,NA
ENSMZEG00005009632,NA
ENSMZEG00005009635,NA
ENSMZEG00005009644,NA
ENSMZEG00005009676,NA
ENSMZEG00005009687,NA
ENSMZEG00005009699,NA
ENSMZEG00005009709,NA
ENSMZEG00005009720,NA
ENSMZEG00005009757,NA
ENSMZEG00005010082,NA
ENSMZEG00005010091,rbm34
ENSMZEG00005010104,tomm20b
ENSMZEG00005010111,NA
ENSMZEG00005010119,NA
ENSMZEG00005010160,NA
ENSMZEG00005010177,MOV10
ENSMZEG00005010250,NA
ENSMZEG00005010295,NA
ENSMZEG00005010304,NA
ENSMZEG00005010317,NA
ENSMZEG00005010333,NA
ENSMZEG00005010350,NA
ENSMZEG00005010364,NA
ENSMZEG00005010373,NA
ENSMZEG00005010382,NA
ENSMZEG00005010398,SGSM2
ENSMZEG00005010479,arvcfb
ENSMZEG00005011315,NA
ENSMZEG00005011322,NA
ENSMZEG00005011327,NA
ENSMZEG00005011334,NA
ENSMZEG00005011340,lpgat1
ENSMZEG00005011351,NA
ENSMZEG00005011361,dtl
ENSMZEG00005011378,NA
ENSMZEG00005011382,NA
ENSMZEG00005011392,NA
ENSMZEG00005011405,NA
ENSMZEG00005011439,NA
ENSMZEG00005011451,MLLT3
ENSMZEG00005011472,NA
ENSMZEG00005011479,NA
ENSMZEG00005011483,NA
ENSMZEG00005011505,NA
ENSMZEG00005011526,NA
ENSMZEG00005011535,twist3
ENSMZEG00005011564,NA
ENSMZEG00005011574,NA
ENSMZEG00005011588,ttpa
ENSMZEG00005011601,XPR1
ENSMZEG00005011606,NA
ENSMZEG00005011608,slc25a10a
ENSMZEG00005011802,mrpl12
ENSMZEG00005011808,zgc:103625
ENSMZEG00005011826,hgs
ENSMZEG00005011854,btr02
ENSMZEG00005011877,cldnk
ENSMZEG00005011893,rsad1
ENSMZEG00005012694,rasd2a
ENSMZEG00005013275,NA
ENSMZEG00005013284,NA
ENSMZEG00005013307,NA
ENSMZEG00005013539,NA
ENSMZEG00005013560,NA
ENSMZEG00005013572,rpz4
ENSMZEG00005013578,rpz5
ENSMZEG00005013581,NA
ENSMZEG00005013588,NA
ENSMZEG00005013600,NA
ENSMZEG00005013609,si:dkey-183c6.8
ENSMZEG00005015012,si:dkey-183c6.7
ENSMZEG00005015087,NA
ENSMZEG00005015090,NA
ENSMZEG00005015094,H2AZ1
ENSMZEG00005015105,NA
ENSMZEG00005015118,KIF26A
ENSMZEG00005015158,NA
ENSMZEG00005015218,NA
ENSMZEG00005015231,NA
ENSMZEG00005015244,NA
ENSMZEG00005015261,prpf6
ENSMZEG00005015310,aar2
ENSMZEG00005020673,NA
ENSMZEG00005020676,NA
ENSMZEG00005020678,NA
ENSMZEG00005020681,eda
ENSMZEG00005020687,arcn1b
ENSMZEG00005020696,NA
ENSMZEG00005020700,zranb3
ENSMZEG00005020711,NA
ENSMZEG00005020714,NA
ENSMZEG00005020718,NA
ENSMZEG00005020730,smfn
ENSMZEG00005021402,gdf3
ENSMZEG00005021411,cdin1
ENSMZEG00005021415,gemin8
ENSMZEG00005021418,NA
ENSMZEG00005021420,NA
ENSMZEG00005021423,paqr7a
ENSMZEG00005021427,TMEM222
ENSMZEG00005022299,NA
ENSMZEG00005022313,NA
ENSMZEG00005022316,NA
ENSMZEG00005022321,NA
ENSMZEG00005022325,NA
ENSMZEG00005022378,NA
ENSMZEG00005022379,NA
ENSMZEG00005022388,NA
ENSMZEG00005022410,hmgn1b
ENSMZEG00005022414,INPP4A
ENSMZEG00005022672,NA
ENSMZEG00005022679,commd7
ENSMZEG00005022684,eif4h
ENSMZEG00005022687,NA
ENSMZEG00005022688,NA
ENSMZEG00005022691,tmx2b
ENSMZEG00005022699,NA
ENSMZEG00005022701,NA
ENSMZEG00005022704,CASP6
ENSMZEG00005022710,NA
ENSMZEG00005022777,NA
ENSMZEG00005022779,NA
ENSMZEG00005022781,NA
ENSMZEG00005022784,rnd3a
ENSMZEG00005022813,SLC44A1
ENSMZEG00005025679,ntsr1
ENSMZEG00005025681,NA
ENSMZEG00005025682,NA
ENSMZEG00005025683,NA
ENSMZEG00005025685,NA
ENSMZEG00005025686,sc5d
ENSMZEG00005025687,anapc13
ENSMZEG00005025688,NA
ENSMZEG00005025689,rspry1
ENSMZEG00005025690,arl2bp
ENSMZEG00005025691,pllp
ENSMZEG00005025692,tgm2l
ENSMZEG00005025693,NA
ENSMZEG00005025694,NA
ENSMZEG00005025695,NA
ENSMZEG00005025696,NA
ENSMZEG00005025698,NA
ENSMZEG00005025699,prr7
ENSMZEG00005025701,NA
ENSMZEG00005025702,NA
ENSMZEG00005025703,NA
ENSMZEG00005025704,NA
ENSMZEG00005025706,NA
ENSMZEG00005025707,pigu
ENSMZEG00005025710,psmf1
ENSMZEG00005025712,NA
ENSMZEG00005025714,NA
ENSMZEG00005025716,NA
ENSMZEG00005025718,NA
ENSMZEG00005025723,NA
ENSMZEG00005025724,NA
ENSMZEG00005025727,NA
ENSMZEG00005025733,NA
ENSMZEG00005025754,NA
ENSMZEG00005025755,hhat
ENSMZEG00005025756,MYOZ1
ENSMZEG00005025760,synpo2la
ENSMZEG00005025764,NA
ENSMZEG00005025765,MINAR1
ENSMZEG00005025768,NA
ENSMZEG00005025769,otc
ENSMZEG00005025771,gpr161b
ENSMZEG00005025772,NA
ENSMZEG00005025773,NA
ENSMZEG00005025774,NA
ENSMZEG00005025775,NA
ENSMZEG00005025776,NA
ENSMZEG00005025777,NA
ENSMZEG00005025779,NA
ENSMZEG00005025780,NA
ENSMZEG00005025781,NA
ENSMZEG00005025782,NA
ENSMZEG00005025783,NA
ENSMZEG00005025784,NA
ENSMZEG00005025785,ABLIM1
ENSMZEG00005025786,NA
ENSMZEG00005025787,NA
ENSMZEG00005025788,NA
ENSMZEG00005025789,NA
ENSMZEG00005025791,NA
ENSMZEG00005027279,NA
ENSMZEG00005028051,NA
ENSMZEG00005028115,sf3b5
ENSMZEG00005028116,NA
ENSMZEG00005028117,NA
ENSMZEG00005028118,NA
ENSMZEG00005028119,NA
ENSMZEG00005028120,NA
ENSMZEG00005028121,NA
ENSMZEG00005028123,NA
ENSMZEG00005028124,NA
ENSMZEG00005028125,NA
ENSMZEG00005028130,NA
ENSMZEG00005028131,NA
ENSMZEG00005028132,NA
ENSMZEG00005028133,NA
ENSMZEG00005028134,NA
ENSMZEG00005028135,mre11a
ENSMZEG00005028136,NA
ENSMZEG00005028137,NA
ENSMZEG00005028138,NA
ENSMZEG00005028139,NA
ENSMZEG00005028140,dapk1
ENSMZEG00005028142,si:dkey-85k7.12
ENSMZEG00005028143,NA
ENSMZEG00005028144,rtf2
ENSMZEG00005028145,gcnt7
ENSMZEG00005028146,edaradd
ENSMZEG00005028147,NA
ENSMZEG00005028148,NA
ENSMZEG00005028149,NA
ENSMZEG00005028150,NA
ENSMZEG00005028151,NA
ENSMZEG00005028152,NA
ENSMZEG00005028153,NXPE3
ENSMZEG00005028154,NA
ENSMZEG00005028155,NA
ENSMZEG00005028156,NA
ENSMZEG00005028157,NA
ENSMZEG00005028158,rbm4.2
ENSMZEG00005028160,NA
ENSMZEG00005028161,NA
ENSMZEG00005028162,RAB3GAP1
ENSMZEG00005028163,KIF1C
ENSMZEG00005028164,NA
ENSMZEG00005028165,NA
ENSMZEG00005028166,NA
ENSMZEG00005028167,NA
ENSMZEG00005028168,NA
ENSMZEG00005028169,mao
ENSMZEG00005028170,NA
ENSMZEG00005028171,LYPD6
ENSMZEG00005028172,mmadhca
ENSMZEG00005028173,arel1
ENSMZEG00005028174,fcf1
ENSMZEG00005028175,eda
ENSMZEG00005028176,NA
ENSMZEG00005028177,NA
ENSMZEG00005028178,NA
ENSMZEG00005028179,dop1a
ENSMZEG00005028180,NA
ENSMZEG00005028181,hand2
ENSMZEG00005028199,NA
ENSMZEG00005028200,NA
ENSMZEG00005028201,NA
ENSMZEG00005028202,pde12
ENSMZEG00005028203,gmppb
ENSMZEG00005028204,NA
ENSMZEG00005028205,NA
ENSMZEG00005028206,NA
ENSMZEG00005028208,NA
ENSMZEG00005028209,NA
ENSMZEG00005028210,npsn
ENSMZEG00005028211,dcaf6
ENSMZEG00005028212,gpr161b
ENSMZEG00005028213,otc
ENSMZEG00005028214,prelid1b
ENSMZEG00005028215,NA
ENSMZEG00005028225,NA
ENSMZEG00005028226,NA
ENSMZEG00005028227,NA
ENSMZEG00005028228,TMEM50B
ENSMZEG00005028229,ifngr2
ENSMZEG00005028230,NA
ENSMZEG00005028231,NA
ENSMZEG00005028232,NA
ENSMZEG00005028233,NA
ENSMZEG00005028234,NA
ENSMZEG00005028236,NA
ENSMZEG00005028237,ctu2
ENSMZEG00005028239,rnf166
ENSMZEG00005028242,cyp17a1
ENSMZEG00005028245,borcs7
ENSMZEG00005028247,NA
ENSMZEG00005028248,LAPTM4B
ENSMZEG00005028250,MATN2
ENSMZEG00005028251,rida
ENSMZEG00005028258,NA
ENSMZEG00005028259,NA
ENSMZEG00005028261,NA
ENSMZEG00005028263,cat
ENSMZEG00005028265,syt12
ENSMZEG00005028282,NA
ENSMZEG00005028284,NA
ENSMZEG00005028287,NA
ENSMZEG00005028290,NA
ENSMZEG00005028294,NA
ENSMZEG00005028299,NA
ENSMZEG00005028302,NA
ENSMZEG00005028305,NA
ENSMZEG00005028313,NA
ENSMZEG00005028324,NA
ENSMZEG00005028325,NA
ENSMZEG00005028326,NA
ENSMZEG00005028327,NA
ENSMZEG00005028328,NA
ENSMZEG00005028330,NA
ENSMZEG00005028331,exoc6
ENSMZEG00005028343,NA
ENSMZEG00005028344,NA
ENSMZEG00005028345,mao
ENSMZEG00005028347,NA
ENSMZEG00005028348,NA
ENSMZEG00005028350,NA
ENSMZEG00005028352,sugct
ENSMZEG00005028356,NA
ENSMZEG00005028358,NA
ENSMZEG00005028360,NA
ENSMZEG00005028361,ACOT11
ENSMZEG00005028362,NA
ENSMZEG00005028364,NA
ENSMZEG00005028368,NA
ENSMZEG00005028372,NA
ENSMZEG00005028376,NA
ENSMZEG00005028378,NA
ENSMZEG00005028380,zmp:0000000529
ENSMZEG00005028384,NA
ENSMZEG00005028387,NA
ENSMZEG00005028389,NA
ENSMZEG00005028391,NA
ENSMZEG00005028393,NA
ENSMZEG00005028394,NA
ENSMZEG00005028396,NA
ENSMZEG00005028397,slc25a11
ENSMZEG00005028402,NA
ENSMZEG00005028404,NA
ENSMZEG00005028405,NA
ENSMZEG00005028410,NA
ENSMZEG00005028412,NA
ENSMZEG00005028414,NA
ENSMZEG00005028416,NA
ENSMZEG00005028418,arid3b
ENSMZEG00005028422,cox5aa
ENSMZEG00005028424,rpp25a
ENSMZEG00005028428,parp6b
ENSMZEG00005028432,NA
ENSMZEG00005028433,NA
ENSMZEG00005028436,NA
ENSMZEG00005028439,NA
ENSMZEG00005028441,NA
ENSMZEG00005028446,NA
ENSMZEG00005028448,clcn4
ENSMZEG00005028450,NA
ENSMZEG00005028452,chst6
ENSMZEG00005028462,chst6
ENSMZEG00005028488,NA
ENSMZEG00005028493,NA
ENSMZEG00005028494,NA
ENSMZEG00005028495,NA
ENSMZEG00005028496,NA
ENSMZEG00005028504,naalad2
ENSMZEG00005028505,NOX4
ENSMZEG00005028506,tyr
ENSMZEG00005028507,nckap5l
ENSMZEG00005028508,tegt
ENSMZEG00005028509,npsn
ENSMZEG00005028523,NA
ENSMZEG00005028525,NA
ENSMZEG00005028527,NA
ENSMZEG00005028528,NA
ENSMZEG00005028529,NA
ENSMZEG00005028531,NA
ENSMZEG00005028533,TNKS2
ENSMZEG00005028539,abcg1
ENSMZEG00005028542,spcs2
ENSMZEG00005028546,NA
ENSMZEG00005028547,NA
ENSMZEG00005028553,NA
ENSMZEG00005028557,NA
ENSMZEG00005028558,NA
ENSMZEG00005028559,NA
ENSMZEG00005028560,NA
ENSMZEG00005028561,NA
ENSMZEG00005028563,NA
ENSMZEG00005028564,NA
ENSMZEG00005028565,mat2b
ENSMZEG00005028566,lrrn3a
ENSMZEG00005028567,NA
ENSMZEG00005028568,npsn
ENSMZEG00005028569,npsn
ENSMZEG00005028593,NA
ENSMZEG00005028594,NA
ENSMZEG00005028595,NA
ENSMZEG00005028597,NA
ENSMZEG00005028598,NA
ENSMZEG00005028602,NA
ENSMZEG00005003676,NA
ENSMZEG00005003684,NA
ENSMZEG00005003694,NA
ENSMZEG00005003721,NA
ENSMZEG00005003757,EML6
ENSMZEG00005003817,NA
ENSMZEG00005003850,NA
ENSMZEG00005003862,ece2b
ENSMZEG00005003914,NA
ENSMZEG00005003932,NA
ENSMZEG00005003951,NA
ENSMZEG00005003969,RPS20
ENSMZEG00005003995,NA
ENSMZEG00005004009,NA
ENSMZEG00005004016,NA
ENSMZEG00005004023,NA
ENSMZEG00005004031,NA
ENSMZEG00005004058,NA
ENSMZEG00005004082,NA
ENSMZEG00005004104,NA
ENSMZEG00005004135,micos13
ENSMZEG00005004158,hsd11b1la
ENSMZEG00005004182,KIF5B
ENSMZEG00005004232,NA
ENSMZEG00005004245,NA
ENSMZEG00005004257,NA
ENSMZEG00005004266,NA
ENSMZEG00005004280,NA
ENSMZEG00005004321,NA
ENSMZEG00005004349,rrs1
ENSMZEG00005004365,crhb
ENSMZEG00005004550,trim55b
ENSMZEG00005004580,NA
ENSMZEG00005004641,NA
ENSMZEG00005004746,NA
ENSMZEG00005004762,NA
ENSMZEG00005004779,NA
ENSMZEG00005004805,NA
ENSMZEG00005004813,NA
ENSMZEG00005004832,rac2
ENSMZEG00005004844,tp63
ENSMZEG00005004881,sult3st1
ENSMZEG00005004899,NA
ENSMZEG00005004909,NA
ENSMZEG00005005112,c1qtnf6b
ENSMZEG00005005131,NA
ENSMZEG00005005143,NA
ENSMZEG00005005245,NA
ENSMZEG00005005284,cpb2
ENSMZEG00005008180,ALG11
ENSMZEG00005008189,spp2
ENSMZEG00005008211,raph1b
ENSMZEG00005008237,NA
ENSMZEG00005008286,NA
ENSMZEG00005008304,NA
ENSMZEG00005008312,NA
ENSMZEG00005008326,NA
ENSMZEG00005009351,rpl14
ENSMZEG00005011514,NA
ENSMZEG00005011553,NA
ENSMZEG00005011887,tipin
ENSMZEG00005011908,dis3l
ENSMZEG00005013130,NA
ENSMZEG00005013186,cyfip1
ENSMZEG00005013196,NA
ENSMZEG00005013203,NA
ENSMZEG00005013209,NA
ENSMZEG00005013224,NA
ENSMZEG00005013238,NA
ENSMZEG00005013252,NA
ENSMZEG00005013264,bag1
ENSMZEG00005013273,NA
ENSMZEG00005013290,paqr8
ENSMZEG00005013298,NA
ENSMZEG00005013305,znf395b
ENSMZEG00005013391,NA
ENSMZEG00005013398,NA
ENSMZEG00005013416,NA
ENSMZEG00005013966,kat8
ENSMZEG00005014207,xylt1
ENSMZEG00005014236,NA
ENSMZEG00005014250,cpo
ENSMZEG00005014272,spg11
ENSMZEG00005014307,ciao2a
ENSMZEG00005014327,golt1bb
ENSMZEG00005015216,ldhbb
ENSMZEG00005015220,tmpob
ENSMZEG00005015227,NLRC3
ENSMZEG00005015235,si:ch211-183d21.1
ENSMZEG00005015249,NA
ENSMZEG00005015257,NA
ENSMZEG00005015268,NA
ENSMZEG00005015276,tipin
ENSMZEG00005015305,NA
ENSMZEG00005015330,NA
ENSMZEG00005015342,NA
ENSMZEG00005015352,NA
ENSMZEG00005015361,NA
ENSMZEG00005015368,NA
ENSMZEG00005015464,slc41a2b
ENSMZEG00005016077,nopchap1
ENSMZEG00005016079,ALDH1L2
ENSMZEG00005016103,NA
ENSMZEG00005016407,esyt3
ENSMZEG00005016432,NA
ENSMZEG00005016470,NA
ENSMZEG00005016491,PM20D1
ENSMZEG00005016503,NA
ENSMZEG00005016520,NA
ENSMZEG00005016528,osbp2b
ENSMZEG00005016531,NA
ENSMZEG00005016553,NA
ENSMZEG00005016562,NA
ENSMZEG00005016587,TGFBR2
ENSMZEG00005016766,kcng4b
ENSMZEG00005016779,NA
ENSMZEG00005016785,arl4ab
ENSMZEG00005016904,anln
ENSMZEG00005019761,NA
ENSMZEG00005020712,NA
ENSMZEG00005020716,spata20
ENSMZEG00005020726,NA
ENSMZEG00005020729,NA
ENSMZEG00005020734,fmnl3
ENSMZEG00005020742,NA
ENSMZEG00005020749,gnpda1
ENSMZEG00005020755,ggt5a
ENSMZEG00005020761,fam151a
ENSMZEG00005020840,NA
ENSMZEG00005020843,gsg1l
ENSMZEG00005020845,NQO2
ENSMZEG00005020852,NA
ENSMZEG00005020856,atcayb
ENSMZEG00005020860,nmrk2
ENSMZEG00005020871,loxl5b
ENSMZEG00005021666,per3
ENSMZEG00005021678,mxra8a
ENSMZEG00005021698,psma5
ENSMZEG00005022165,NA
ENSMZEG00005022167,NA
ENSMZEG00005022169,NA
ENSMZEG00005022172,NA
ENSMZEG00005022182,NA
ENSMZEG00005022840,NA
ENSMZEG00005022843,NA
ENSMZEG00005022872,khk
ENSMZEG00005022874,NA
ENSMZEG00005022881,NA
ENSMZEG00005022906,esd
ENSMZEG00005022912,NA
ENSMZEG00005022916,spata20
ENSMZEG00005022984,NA
ENSMZEG00005022985,NA
ENSMZEG00005022987,PLEKHF1
ENSMZEG00005022988,NA
ENSMZEG00005022989,DDX47
ENSMZEG00005023017,NA
ENSMZEG00005023027,NA
ENSMZEG00005023028,odad2
ENSMZEG00005023076,NA
ENSMZEG00005023077,NA
ENSMZEG00005023080,NA
ENSMZEG00005023095,NA
ENSMZEG00005023097,NA
ENSMZEG00005023104,NA
ENSMZEG00005023107,NA
ENSMZEG00005023109,NA
ENSMZEG00005023111,NA
ENSMZEG00005023126,aldh8a1
ENSMZEG00005024018,hbs1l
ENSMZEG00005024023,NA
ENSMZEG00005024026,NA
ENSMZEG00005024033,NA
ENSMZEG00005024035,NA
ENSMZEG00005024038,NA
ENSMZEG00005024040,NA
ENSMZEG00005024043,NA
ENSMZEG00005024048,NA
ENSMZEG00005024197,disp1
ENSMZEG00005024496,TLR5
ENSMZEG00005024498,NA
ENSMZEG00005024499,cdk5rap1
ENSMZEG00005024501,NA
ENSMZEG00005024503,NA
ENSMZEG00005024505,ACOT11
ENSMZEG00005024509,NA
ENSMZEG00005024511,nup160
ENSMZEG00005024513,frs2b
ENSMZEG00005024527,NA
ENSMZEG00005024528,NA
ENSMZEG00005024530,NA
ENSMZEG00005024532,naalad2
ENSMZEG00005024535,NA
ENSMZEG00005024536,NA
ENSMZEG00005024537,NA
ENSMZEG00005024539,chp1
ENSMZEG00005024548,NA
ENSMZEG00005024550,NA
ENSMZEG00005024552,NA
ENSMZEG00005024554,NA
ENSMZEG00005024579,limk2
ENSMZEG00005024602,NA
ENSMZEG00005024603,NA
ENSMZEG00005024605,hspa4b
ENSMZEG00005024607,uqcrq
ENSMZEG00005024608,gdf9
ENSMZEG00005024611,tipin
ENSMZEG00005024612,CLDN20
ENSMZEG00005024613,NA
ENSMZEG00005024615,NA
ENSMZEG00005024617,NA
ENSMZEG00005024619,NA
ENSMZEG00005024622,NA
ENSMZEG00005024625,NA
ENSMZEG00005024629,NA
ENSMZEG00005024630,NA
ENSMZEG00005024631,NA
ENSMZEG00005024636,NA
ENSMZEG00005024637,txnipa
ENSMZEG00005024638,NA
ENSMZEG00005024640,NA
ENSMZEG00005024641,NA
ENSMZEG00005024642,chchd4a
ENSMZEG00005024643,si:dkey-202e22.2
ENSMZEG00005024645,NA
ENSMZEG00005024646,NA
ENSMZEG00005024647,ubtd1b
ENSMZEG00005024649,myg1
ENSMZEG00005024650,NA
ENSMZEG00005024652,NA
ENSMZEG00005024655,lrrc18b
ENSMZEG00005024702,snx22
ENSMZEG00005024704,adpgk
ENSMZEG00005024706,NA
ENSMZEG00005024709,NA
ENSMZEG00005024759,NA
ENSMZEG00005024760,NA
ENSMZEG00005024761,SYNPR
ENSMZEG00005024762,NA
ENSMZEG00005024765,cryl1
ENSMZEG00005024802,KLHL10
ENSMZEG00005025030,NA
ENSMZEG00005025032,ret
ENSMZEG00005025033,unc45b
ENSMZEG00005025034,NA
ENSMZEG00005025036,NA
ENSMZEG00005025038,NA
ENSMZEG00005025039,NA
ENSMZEG00005025041,NA
ENSMZEG00005025042,NA
ENSMZEG00005025046,atxn7l2a
ENSMZEG00005025047,NA
ENSMZEG00005025048,tfec
ENSMZEG00005025050,NA
ENSMZEG00005025051,NA
ENSMZEG00005025052,NA
ENSMZEG00005025053,NA
ENSMZEG00005025054,NA
ENSMZEG00005025076,xkr8.3
ENSMZEG00005025078,NA
ENSMZEG00005025080,chl1b
ENSMZEG00005025081,NA
ENSMZEG00005025082,zgc:194887
ENSMZEG00005025083,chrm5a
ENSMZEG00005025090,NA
ENSMZEG00005025124,NA
ENSMZEG00005025125,NA
ENSMZEG00005025127,NA
ENSMZEG00005025128,NA
ENSMZEG00005025129,NA
ENSMZEG00005025132,NA
ENSMZEG00005025136,NA
ENSMZEG00005025138,ints7
ENSMZEG00005025141,dtl
ENSMZEG00005025143,NA
ENSMZEG00005025145,dis3l
ENSMZEG00005025146,NA
ENSMZEG00005025148,nup37
ENSMZEG00005025160,NA
ENSMZEG00005025161,NA
ENSMZEG00005025163,NA
ENSMZEG00005025164,NA
ENSMZEG00005025167,mthfr
ENSMZEG00005025195,NA
ENSMZEG00005025218,neurod6b
ENSMZEG00005025219,atp1b4
ENSMZEG00005025223,NA
ENSMZEG00005025224,fmnl2b
ENSMZEG00005025230,cdk5r2a
ENSMZEG00005025306,arfgef1
ENSMZEG00005025309,NA
ENSMZEG00005025310,NA
ENSMZEG00005025311,znf277
ENSMZEG00005025313,NA
ENSMZEG00005025314,NA
ENSMZEG00005025316,NA
ENSMZEG00005025317,NA
ENSMZEG00005025319,NA
ENSMZEG00005025320,NA
ENSMZEG00005025323,NA
ENSMZEG00005000084,KLHL28
ENSMZEG00005000150,NA
ENSMZEG00005000201,hsd3b7
ENSMZEG00005002223,NA
ENSMZEG00005002225,NA
ENSMZEG00005002235,NA
ENSMZEG00005002249,scn1ba
ENSMZEG00005002283,NA
ENSMZEG00005002400,NA
ENSMZEG00005002936,NA
ENSMZEG00005002972,stk36
ENSMZEG00005003026,atf5a
ENSMZEG00005003043,NA
ENSMZEG00005003058,ZDHHC14
ENSMZEG00005003078,tmem242
ENSMZEG00005003094,NA
ENSMZEG00005003106,NA
ENSMZEG00005003124,NA
ENSMZEG00005003143,NA
ENSMZEG00005003183,onecutl
ENSMZEG00005003209,zbtb11
ENSMZEG00005003250,tp63
ENSMZEG00005003285,NA
ENSMZEG00005003303,NA
ENSMZEG00005003313,NA
ENSMZEG00005003353,NA
ENSMZEG00005003392,NA
ENSMZEG00005003408,pin1
ENSMZEG00005003451,NA
ENSMZEG00005003590,NA
ENSMZEG00005003614,NA
ENSMZEG00005003628,NA
ENSMZEG00005003649,NA
ENSMZEG00005003661,NA
ENSMZEG00005003719,NA
ENSMZEG00005003752,NA
ENSMZEG00005003767,NA
ENSMZEG00005003778,NA
ENSMZEG00005003792,zgc:153615
ENSMZEG00005003808,NA
ENSMZEG00005003825,NA
ENSMZEG00005003872,NA
ENSMZEG00005003882,NA
ENSMZEG00005000039,MTSS2
ENSMZEG00005000040,dhcr7
ENSMZEG00005000041,NA
ENSMZEG00005000042,mmp15b
ENSMZEG00005000044,NA
ENSMZEG00005000045,tshz3b
ENSMZEG00005000046,VPS13C
ENSMZEG00005000047,NA
ENSMZEG00005000048,NA
ENSMZEG00005000049,NA
ENSMZEG00005000050,ctrb.3
ENSMZEG00005001302,galr1b
ENSMZEG00005001310,trpm1a
ENSMZEG00005001390,tppp3
ENSMZEG00005001398,zdhhc1
ENSMZEG00005001407,NA
ENSMZEG00005001414,hsd11b2
ENSMZEG00005001422,CIB2
ENSMZEG00005001440,idh3a
ENSMZEG00005001494,NA
ENSMZEG00005001510,plekhg4
ENSMZEG00005001633,slc9a5
ENSMZEG00005001672,FHOD1
ENSMZEG00005001793,NA
ENSMZEG00005001888,cebpg
ENSMZEG00005001908,cebpa
ENSMZEG00005001926,gpatch1
ENSMZEG00005001952,NA
ENSMZEG00005001989,NA
ENSMZEG00005002015,pthlha
ENSMZEG00005002030,znf536
ENSMZEG00005002042,NA
ENSMZEG00005002055,ccne1
ENSMZEG00005002110,zgc:162297
ENSMZEG00005002115,si:ch211-260e23.9
ENSMZEG00005002123,C19orf12
ENSMZEG00005002134,C19orf12
ENSMZEG00005002156,NA
ENSMZEG00005002184,AP2A2
ENSMZEG00005002263,tph1b
ENSMZEG00005002299,cd81a
ENSMZEG00005002332,pkp3b
ENSMZEG00005002339,PLEKHF1
ENSMZEG00005002345,PLEKHF1
ENSMZEG00005002360,pop4
ENSMZEG00005002370,tpcn2
ENSMZEG00005002498,nadsyn1
ENSMZEG00005002570,dok4
ENSMZEG00005002596,ccdc102a
ENSMZEG00005002622,TXLNG
ENSMZEG00005002637,NA
ENSMZEG00005002668,HDGFL3
ENSMZEG00005002687,TSSK2
ENSMZEG00005002702,NA
ENSMZEG00005002713,bnc1
ENSMZEG00005002721,sh3gl3a
ENSMZEG00005002755,gjd6
ENSMZEG00005002791,NA
ENSMZEG00005002830,lmnl3
ENSMZEG00005002988,adamtsl3
ENSMZEG00005003012,efl1
ENSMZEG00005003082,mex3b
ENSMZEG00005003093,rpl12
ENSMZEG00005003133,kcng4b
ENSMZEG00005003145,NA
ENSMZEG00005003173,gabarapl2
ENSMZEG00005003230,NA
ENSMZEG00005003254,NA
ENSMZEG00005003265,gpn1
ENSMZEG00005003322,STMN4
ENSMZEG00005003337,il17a/f1
ENSMZEG00005003351,NA
ENSMZEG00005003358,PAQR8
ENSMZEG00005003395,znf395a
ENSMZEG00005003405,gtf2a2
ENSMZEG00005003422,FOXB1
ENSMZEG00005003459,anxa2b
ENSMZEG00005003497,NA
ENSMZEG00005003548,KIFC3
ENSMZEG00005003770,katnb1
ENSMZEG00005003805,cog8
ENSMZEG00005003827,nob1
ENSMZEG00005003839,NA
ENSMZEG00005003885,NA
ENSMZEG00005003905,slc7a6os
ENSMZEG00005003935,slc7a6
ENSMZEG00005003968,adgrg1
ENSMZEG00005003985,SYAP1
ENSMZEG00005004021,phospho2
ENSMZEG00005004029,NA
ENSMZEG00005004052,CDH8
ENSMZEG00005004109,adamts18
ENSMZEG00005004146,phkb
ENSMZEG00005004302,itfg1
ENSMZEG00005004315,NA
ENSMZEG00005004345,NETO2
ENSMZEG00005004386,dnaja2a
ENSMZEG00005004413,lrp3
ENSMZEG00005004425,slc7a10a
ENSMZEG00005004461,rhpn2
ENSMZEG00005004500,cep89
ENSMZEG00005004523,zgc:165481
ENSMZEG00005004534,abcc12
ENSMZEG00005004615,abcc12
ENSMZEG00005004683,NA
ENSMZEG00005004722,NA
ENSMZEG00005004741,NA
ENSMZEG00005004792,NR2F2
ENSMZEG00005004815,slco3a1b
ENSMZEG00005004830,NA
ENSMZEG00005004853,NA
ENSMZEG00005004926,glo1
ENSMZEG00005004950,eprs1
ENSMZEG00005005003,tdp1
ENSMZEG00005005042,hmbox1a
ENSMZEG00005005077,kif13ba
ENSMZEG00005005091,NA
ENSMZEG00005005097,NA
ENSMZEG00005005109,pdpr
ENSMZEG00005005157,mrps11
